Year, Pace (seconds), Total Time (seconds), Total Time (minutes)
2023, 807, 10571, 176.18
2023, 807, 10571, 176.18
2023, 808, 10584, 176.40
2023, 809, 10597, 176.62
2023, 810, 10611, 176.85
2023, 811, 10624, 177.07
2023, 811, 10624, 177.07
2023, 811, 10624, 177.07
2023, 811, 10624, 177.07
2023, 812, 10637, 177.28
2023, 813, 10650, 177.50
2023, 813, 10650, 177.50
2023, 813, 10650, 177.50
2023, 814, 10663, 177.72
2023, 816, 10689, 178.15
2023, 817, 10702, 178.37
2023, 817, 10702, 178.37
2023, 817, 10702, 178.37
2023, 818, 10715, 178.58
2023, 818, 10715, 178.58
2023, 820, 10742, 179.03
2023, 820, 10742, 179.03
2023, 821, 10755, 179.25
2023, 821, 10755, 179.25
2023, 821, 10755, 179.25
2023, 822, 10768, 179.47
2023, 822, 10768, 179.47
2023, 823, 10781, 179.68
2023, 823, 10781, 179.68
2023, 823, 10781, 179.68
2023, 823, 10781, 179.68
2023, 825, 10807, 180.12
2023, 825, 10807, 180.12
2023, 825, 10807, 180.12
2023, 826, 10820, 180.33
2023, 829, 10859, 180.98
2023, 829, 10859, 180.98
2023, 829, 10859, 180.98
2023, 829, 10859, 180.98
2023, 830, 10873, 181.22
2023, 830, 10873, 181.22
2023, 832, 10899, 181.65
2023, 833, 10912, 181.87
2023, 833, 10912, 181.87
2023, 833, 10912, 181.87
2023, 833, 10912, 181.87
2023, 837, 10964, 182.73
2023, 837, 10964, 182.73
2023, 838, 10977, 182.95
2023, 838, 10977, 182.95
2023, 838, 10977, 182.95
2023, 839, 10990, 183.17
2023, 840, 11004, 183.40
2023, 842, 11030, 183.83
2023, 843, 11043, 184.05
2023, 843, 11043, 184.05
2023, 849, 11121, 185.35
2023, 849, 11121, 185.35
2023, 850, 11135, 185.58
2023, 852, 11161, 186.02
2023, 852, 11161, 186.02
2023, 852, 11161, 186.02
2023, 853, 11174, 186.23
2023, 856, 11213, 186.88
2023, 859, 11252, 187.53
2023, 859, 11252, 187.53
2023, 862, 11292, 188.20
2023, 864, 11318, 188.63
2023, 864, 11318, 188.63
2023, 864, 11318, 188.63
2023, 865, 11331, 188.85
2023, 867, 11357, 189.28
2023, 873, 11436, 190.60
2023, 874, 11449, 190.82
2023, 876, 11475, 191.25
2023, 876, 11475, 191.25
2023, 877, 11488, 191.47
2023, 879, 11514, 191.90
2023, 880, 11528, 192.13
2023, 881, 11541, 192.35
2023, 881, 11541, 192.35
2023, 881, 11541, 192.35
2023, 881, 11541, 192.35
2023, 885, 11593, 193.22
2023, 885, 11593, 193.22
2023, 885, 11593, 193.22
2023, 885, 11593, 193.22
2023, 886, 11606, 193.43
2023, 891, 11672, 194.53
2023, 894, 11711, 195.18
2023, 894, 11711, 195.18
2023, 898, 11763, 196.05
2023, 898, 11763, 196.05
2023, 901, 11803, 196.72
2023, 904, 11842, 197.37
2023, 913, 11960, 199.33
2023, 914, 11973, 199.55
2023, 917, 12012, 200.20
2023, 922, 12078, 201.30
2023, 924, 12104, 201.73
2023, 932, 12209, 203.48
2023, 933, 12222, 203.70
2023, 935, 12248, 204.13
2023, 939, 12300, 205.00
2023, 940, 12314, 205.23
2023, 943, 12353, 205.88
2023, 945, 12379, 206.32
2023, 947, 12405, 206.75
2023, 951, 12458, 207.63
2023, 952, 12471, 207.85
2023, 956, 12523, 208.72
2023, 956, 12523, 208.72
2023, 957, 12536, 208.93
2023, 957, 12536, 208.93
2023, 957, 12536, 208.93
2023, 959, 12562, 209.37
2023, 962, 12602, 210.03
2023, 977, 12798, 213.30
2023, 979, 12824, 213.73
2023, 986, 12916, 215.27
2023, 986, 12916, 215.27
2023, 989, 12955, 215.92
2023, 992, 12995, 216.58
2023, 993, 13008, 216.80
2023, 1005, 13165, 219.42
2023, 1005, 13165, 219.42
2023, 1005, 13165, 219.42
2023, 1025, 13427, 223.78
2023, 1025, 13427, 223.78
2023, 1026, 13440, 224.00
2023, 1026, 13440, 224.00
2023, 1027, 13453, 224.22
2023, 1028, 13466, 224.43
2023, 1039, 13610, 226.83
2023, 1042, 13650, 227.50
2023, 1042, 13650, 227.50
2023, 1045, 13689, 228.15
2023, 1061, 13899, 231.65
2023, 1072, 14043, 234.05
2023, 1073, 14056, 234.27
2023, 1073, 14056, 234.27
2023, 1079, 14134, 235.57
2023, 1114, 14593, 243.22
2023, 1115, 14606, 243.43
2023, 1116, 14619, 243.65
2023, 1116, 14619, 243.65
2023, 1118, 14645, 244.08
2023, 1121, 14685, 244.75
2023, 1122, 14698, 244.97
2023, 1251, 16388, 273.13
2023, 1251, 16388, 273.13
2023, 1444, 18916, 315.27
2023, 3255, 42640, 710.67
2023, 4118, 53945, 899.08
2023, 1247, 16335, 272.25
2023, 1566, 20514, 341.90
2023, 1593, 20868, 347.80
2023, 1677, 21968, 366.13
2023, 1884, 24680, 411.33
2018, 313, 4100, 68.33
2018, 316, 4139, 68.98
2018, 319, 4178, 69.63
2018, 320, 4192, 69.87
2018, 323, 4231, 70.52
2018, 341, 4467, 74.45
2018, 342, 4480, 74.67
2018, 342, 4480, 74.67
2018, 343, 4493, 74.88
2018, 345, 4519, 75.32
2018, 346, 4532, 75.53
2018, 347, 4545, 75.75
2018, 350, 4585, 76.42
2018, 354, 4637, 77.28
2018, 355, 4650, 77.50
2018, 361, 4729, 78.82
2018, 361, 4729, 78.82
2018, 361, 4729, 78.82
2018, 367, 4807, 80.12
2018, 368, 4820, 80.33
2018, 369, 4833, 80.55
2018, 369, 4833, 80.55
2018, 369, 4833, 80.55
2018, 370, 4847, 80.78
2018, 371, 4860, 81.00
2018, 375, 4912, 81.87
2018, 376, 4925, 82.08
2018, 376, 4925, 82.08
2018, 376, 4925, 82.08
2018, 380, 4978, 82.97
2018, 381, 4991, 83.18
2018, 382, 5004, 83.40
2018, 384, 5030, 83.83
2018, 385, 5043, 84.05
2018, 385, 5043, 84.05
2018, 386, 5056, 84.27
2018, 387, 5069, 84.48
2018, 388, 5082, 84.70
2018, 389, 5095, 84.92
2018, 389, 5095, 84.92
2018, 390, 5109, 85.15
2018, 390, 5109, 85.15
2018, 391, 5122, 85.37
2018, 391, 5122, 85.37
2018, 392, 5135, 85.58
2018, 393, 5148, 85.80
2018, 393, 5148, 85.80
2018, 397, 5200, 86.67
2018, 397, 5200, 86.67
2018, 398, 5213, 86.88
2018, 398, 5213, 86.88
2018, 400, 5240, 87.33
2018, 400, 5240, 87.33
2018, 400, 5240, 87.33
2018, 401, 5253, 87.55
2018, 402, 5266, 87.77
2018, 403, 5279, 87.98
2018, 405, 5305, 88.42
2018, 406, 5318, 88.63
2018, 408, 5344, 89.07
2018, 410, 5371, 89.52
2018, 410, 5371, 89.52
2018, 411, 5384, 89.73
2018, 411, 5384, 89.73
2018, 412, 5397, 89.95
2018, 413, 5410, 90.17
2018, 413, 5410, 90.17
2018, 415, 5436, 90.60
2018, 416, 5449, 90.82
2018, 417, 5462, 91.03
2018, 418, 5475, 91.25
2018, 421, 5515, 91.92
2018, 421, 5515, 91.92
2018, 421, 5515, 91.92
2018, 422, 5528, 92.13
2018, 424, 5554, 92.57
2018, 426, 5580, 93.00
2018, 426, 5580, 93.00
2018, 426, 5580, 93.00
2018, 428, 5606, 93.43
2018, 428, 5606, 93.43
2018, 428, 5606, 93.43
2018, 429, 5619, 93.65
2018, 430, 5633, 93.88
2018, 430, 5633, 93.88
2018, 430, 5633, 93.88
2018, 431, 5646, 94.10
2018, 431, 5646, 94.10
2018, 432, 5659, 94.32
2018, 434, 5685, 94.75
2018, 435, 5698, 94.97
2018, 436, 5711, 95.18
2018, 437, 5724, 95.40
2018, 437, 5724, 95.40
2018, 438, 5737, 95.62
2018, 439, 5750, 95.83
2018, 439, 5750, 95.83
2018, 439, 5750, 95.83
2018, 439, 5750, 95.83
2018, 440, 5764, 96.07
2018, 441, 5777, 96.28
2018, 442, 5790, 96.50
2018, 442, 5790, 96.50
2018, 442, 5790, 96.50
2018, 443, 5803, 96.72
2018, 443, 5803, 96.72
2018, 444, 5816, 96.93
2018, 444, 5816, 96.93
2018, 444, 5816, 96.93
2018, 445, 5829, 97.15
2018, 445, 5829, 97.15
2018, 445, 5829, 97.15
2018, 445, 5829, 97.15
2018, 445, 5829, 97.15
2018, 446, 5842, 97.37
2018, 446, 5842, 97.37
2018, 447, 5855, 97.58
2018, 447, 5855, 97.58
2018, 447, 5855, 97.58
2018, 447, 5855, 97.58
2018, 447, 5855, 97.58
2018, 448, 5868, 97.80
2018, 448, 5868, 97.80
2018, 448, 5868, 97.80
2018, 449, 5881, 98.02
2018, 449, 5881, 98.02
2018, 449, 5881, 98.02
2018, 450, 5895, 98.25
2018, 450, 5895, 98.25
2018, 451, 5908, 98.47
2018, 451, 5908, 98.47
2018, 451, 5908, 98.47
2018, 452, 5921, 98.68
2018, 452, 5921, 98.68
2018, 453, 5934, 98.90
2018, 454, 5947, 99.12
2018, 454, 5947, 99.12
2018, 454, 5947, 99.12
2018, 454, 5947, 99.12
2018, 454, 5947, 99.12
2018, 454, 5947, 99.12
2018, 455, 5960, 99.33
2018, 456, 5973, 99.55
2018, 456, 5973, 99.55
2018, 456, 5973, 99.55
2018, 456, 5973, 99.55
2018, 456, 5973, 99.55
2018, 456, 5973, 99.55
2018, 457, 5986, 99.77
2018, 457, 5986, 99.77
2018, 457, 5986, 99.77
2018, 457, 5986, 99.77
2018, 457, 5986, 99.77
2018, 457, 5986, 99.77
2018, 458, 5999, 99.98
2018, 458, 5999, 99.98
2018, 458, 5999, 99.98
2018, 458, 5999, 99.98
2018, 459, 6012, 100.20
2018, 459, 6012, 100.20
2018, 460, 6026, 100.43
2018, 460, 6026, 100.43
2018, 460, 6026, 100.43
2018, 460, 6026, 100.43
2018, 461, 6039, 100.65
2018, 461, 6039, 100.65
2018, 461, 6039, 100.65
2018, 461, 6039, 100.65
2018, 462, 6052, 100.87
2018, 462, 6052, 100.87
2018, 463, 6065, 101.08
2018, 464, 6078, 101.30
2018, 464, 6078, 101.30
2018, 464, 6078, 101.30
2018, 465, 6091, 101.52
2018, 465, 6091, 101.52
2018, 466, 6104, 101.73
2018, 466, 6104, 101.73
2018, 466, 6104, 101.73
2018, 466, 6104, 101.73
2018, 466, 6104, 101.73
2018, 467, 6117, 101.95
2018, 467, 6117, 101.95
2018, 468, 6130, 102.17
2018, 468, 6130, 102.17
2018, 468, 6130, 102.17
2018, 468, 6130, 102.17
2018, 468, 6130, 102.17
2018, 468, 6130, 102.17
2018, 469, 6143, 102.38
2018, 469, 6143, 102.38
2018, 469, 6143, 102.38
2018, 470, 6157, 102.62
2018, 470, 6157, 102.62
2018, 470, 6157, 102.62
2018, 470, 6157, 102.62
2018, 471, 6170, 102.83
2018, 471, 6170, 102.83
2018, 471, 6170, 102.83
2018, 471, 6170, 102.83
2018, 471, 6170, 102.83
2018, 472, 6183, 103.05
2018, 472, 6183, 103.05
2018, 472, 6183, 103.05
2018, 472, 6183, 103.05
2018, 473, 6196, 103.27
2018, 473, 6196, 103.27
2018, 473, 6196, 103.27
2018, 473, 6196, 103.27
2018, 474, 6209, 103.48
2018, 474, 6209, 103.48
2018, 474, 6209, 103.48
2018, 475, 6222, 103.70
2018, 475, 6222, 103.70
2018, 475, 6222, 103.70
2018, 475, 6222, 103.70
2018, 475, 6222, 103.70
2018, 475, 6222, 103.70
2018, 476, 6235, 103.92
2018, 476, 6235, 103.92
2018, 476, 6235, 103.92
2018, 476, 6235, 103.92
2018, 477, 6248, 104.13
2018, 477, 6248, 104.13
2018, 477, 6248, 104.13
2018, 477, 6248, 104.13
2018, 478, 6261, 104.35
2018, 478, 6261, 104.35
2018, 478, 6261, 104.35
2018, 478, 6261, 104.35
2018, 478, 6261, 104.35
2018, 478, 6261, 104.35
2018, 478, 6261, 104.35
2018, 478, 6261, 104.35
2018, 478, 6261, 104.35
2018, 478, 6261, 104.35
2018, 478, 6261, 104.35
2018, 478, 6261, 104.35
2018, 479, 6274, 104.57
2018, 479, 6274, 104.57
2018, 479, 6274, 104.57
2018, 480, 6288, 104.80
2018, 480, 6288, 104.80
2018, 480, 6288, 104.80
2018, 480, 6288, 104.80
2018, 480, 6288, 104.80
2018, 480, 6288, 104.80
2018, 480, 6288, 104.80
2018, 481, 6301, 105.02
2018, 481, 6301, 105.02
2018, 481, 6301, 105.02
2018, 481, 6301, 105.02
2018, 481, 6301, 105.02
2018, 481, 6301, 105.02
2018, 482, 6314, 105.23
2018, 482, 6314, 105.23
2018, 482, 6314, 105.23
2018, 482, 6314, 105.23
2018, 483, 6327, 105.45
2018, 484, 6340, 105.67
2018, 485, 6353, 105.88
2018, 485, 6353, 105.88
2018, 485, 6353, 105.88
2018, 486, 6366, 106.10
2018, 486, 6366, 106.10
2018, 486, 6366, 106.10
2018, 487, 6379, 106.32
2018, 487, 6379, 106.32
2018, 487, 6379, 106.32
2018, 487, 6379, 106.32
2018, 488, 6392, 106.53
2018, 488, 6392, 106.53
2018, 488, 6392, 106.53
2018, 489, 6405, 106.75
2018, 489, 6405, 106.75
2018, 489, 6405, 106.75
2018, 490, 6419, 106.98
2018, 490, 6419, 106.98
2018, 490, 6419, 106.98
2018, 490, 6419, 106.98
2018, 490, 6419, 106.98
2018, 490, 6419, 106.98
2018, 490, 6419, 106.98
2018, 491, 6432, 107.20
2018, 491, 6432, 107.20
2018, 491, 6432, 107.20
2018, 492, 6445, 107.42
2018, 492, 6445, 107.42
2018, 493, 6458, 107.63
2018, 493, 6458, 107.63
2018, 493, 6458, 107.63
2018, 494, 6471, 107.85
2018, 494, 6471, 107.85
2018, 494, 6471, 107.85
2018, 494, 6471, 107.85
2018, 494, 6471, 107.85
2018, 494, 6471, 107.85
2018, 494, 6471, 107.85
2018, 495, 6484, 108.07
2018, 495, 6484, 108.07
2018, 495, 6484, 108.07
2018, 496, 6497, 108.28
2018, 496, 6497, 108.28
2018, 496, 6497, 108.28
2018, 496, 6497, 108.28
2018, 496, 6497, 108.28
2018, 496, 6497, 108.28
2018, 497, 6510, 108.50
2018, 497, 6510, 108.50
2018, 497, 6510, 108.50
2018, 498, 6523, 108.72
2018, 498, 6523, 108.72
2018, 499, 6536, 108.93
2018, 499, 6536, 108.93
2018, 499, 6536, 108.93
2018, 499, 6536, 108.93
2018, 499, 6536, 108.93
2018, 500, 6550, 109.17
2018, 500, 6550, 109.17
2018, 500, 6550, 109.17
2018, 500, 6550, 109.17
2018, 500, 6550, 109.17
2018, 500, 6550, 109.17
2018, 501, 6563, 109.38
2018, 501, 6563, 109.38
2018, 501, 6563, 109.38
2018, 501, 6563, 109.38
2018, 502, 6576, 109.60
2018, 502, 6576, 109.60
2018, 502, 6576, 109.60
2018, 502, 6576, 109.60
2018, 503, 6589, 109.82
2018, 503, 6589, 109.82
2018, 503, 6589, 109.82
2018, 503, 6589, 109.82
2018, 504, 6602, 110.03
2018, 504, 6602, 110.03
2018, 504, 6602, 110.03
2018, 504, 6602, 110.03
2018, 505, 6615, 110.25
2018, 505, 6615, 110.25
2018, 505, 6615, 110.25
2018, 505, 6615, 110.25
2018, 506, 6628, 110.47
2018, 506, 6628, 110.47
2018, 506, 6628, 110.47
2018, 506, 6628, 110.47
2018, 506, 6628, 110.47
2018, 506, 6628, 110.47
2018, 507, 6641, 110.68
2018, 507, 6641, 110.68
2018, 507, 6641, 110.68
2018, 507, 6641, 110.68
2018, 507, 6641, 110.68
2018, 508, 6654, 110.90
2018, 508, 6654, 110.90
2018, 508, 6654, 110.90
2018, 508, 6654, 110.90
2018, 508, 6654, 110.90
2018, 509, 6667, 111.12
2018, 509, 6667, 111.12
2018, 509, 6667, 111.12
2018, 511, 6694, 111.57
2018, 511, 6694, 111.57
2018, 511, 6694, 111.57
2018, 511, 6694, 111.57
2018, 511, 6694, 111.57
2018, 511, 6694, 111.57
2018, 511, 6694, 111.57
2018, 512, 6707, 111.78
2018, 512, 6707, 111.78
2018, 512, 6707, 111.78
2018, 512, 6707, 111.78
2018, 512, 6707, 111.78
2018, 512, 6707, 111.78
2018, 512, 6707, 111.78
2018, 513, 6720, 112.00
2018, 513, 6720, 112.00
2018, 513, 6720, 112.00
2018, 513, 6720, 112.00
2018, 513, 6720, 112.00
2018, 514, 6733, 112.22
2018, 514, 6733, 112.22
2018, 514, 6733, 112.22
2018, 514, 6733, 112.22
2018, 514, 6733, 112.22
2018, 514, 6733, 112.22
2018, 514, 6733, 112.22
2018, 515, 6746, 112.43
2018, 515, 6746, 112.43
2018, 515, 6746, 112.43
2018, 515, 6746, 112.43
2018, 515, 6746, 112.43
2018, 516, 6759, 112.65
2018, 516, 6759, 112.65
2018, 516, 6759, 112.65
2018, 517, 6772, 112.87
2018, 517, 6772, 112.87
2018, 517, 6772, 112.87
2018, 518, 6785, 113.08
2018, 518, 6785, 113.08
2018, 518, 6785, 113.08
2018, 518, 6785, 113.08
2018, 518, 6785, 113.08
2018, 518, 6785, 113.08
2018, 518, 6785, 113.08
2018, 518, 6785, 113.08
2018, 518, 6785, 113.08
2018, 518, 6785, 113.08
2018, 518, 6785, 113.08
2018, 518, 6785, 113.08
2018, 518, 6785, 113.08
2018, 518, 6785, 113.08
2018, 519, 6798, 113.30
2018, 519, 6798, 113.30
2018, 519, 6798, 113.30
2018, 519, 6798, 113.30
2018, 520, 6812, 113.53
2018, 520, 6812, 113.53
2018, 520, 6812, 113.53
2018, 520, 6812, 113.53
2018, 520, 6812, 113.53
2018, 520, 6812, 113.53
2018, 520, 6812, 113.53
2018, 520, 6812, 113.53
2018, 521, 6825, 113.75
2018, 521, 6825, 113.75
2018, 521, 6825, 113.75
2018, 521, 6825, 113.75
2018, 521, 6825, 113.75
2018, 521, 6825, 113.75
2018, 521, 6825, 113.75
2018, 521, 6825, 113.75
2018, 521, 6825, 113.75
2018, 521, 6825, 113.75
2018, 521, 6825, 113.75
2018, 522, 6838, 113.97
2018, 522, 6838, 113.97
2018, 523, 6851, 114.18
2018, 523, 6851, 114.18
2018, 523, 6851, 114.18
2018, 523, 6851, 114.18
2018, 523, 6851, 114.18
2018, 523, 6851, 114.18
2018, 523, 6851, 114.18
2018, 523, 6851, 114.18
2018, 524, 6864, 114.40
2018, 524, 6864, 114.40
2018, 525, 6877, 114.62
2018, 525, 6877, 114.62
2018, 525, 6877, 114.62
2018, 525, 6877, 114.62
2018, 525, 6877, 114.62
2018, 525, 6877, 114.62
2018, 525, 6877, 114.62
2018, 526, 6890, 114.83
2018, 526, 6890, 114.83
2018, 526, 6890, 114.83
2018, 526, 6890, 114.83
2018, 526, 6890, 114.83
2018, 526, 6890, 114.83
2018, 526, 6890, 114.83
2018, 526, 6890, 114.83
2018, 526, 6890, 114.83
2018, 527, 6903, 115.05
2018, 527, 6903, 115.05
2018, 527, 6903, 115.05
2018, 527, 6903, 115.05
2018, 527, 6903, 115.05
2018, 527, 6903, 115.05
2018, 527, 6903, 115.05
2018, 528, 6916, 115.27
2018, 528, 6916, 115.27
2018, 528, 6916, 115.27
2018, 529, 6929, 115.48
2018, 529, 6929, 115.48
2018, 529, 6929, 115.48
2018, 529, 6929, 115.48
2018, 529, 6929, 115.48
2018, 529, 6929, 115.48
2018, 530, 6943, 115.72
2018, 530, 6943, 115.72
2018, 530, 6943, 115.72
2018, 531, 6956, 115.93
2018, 531, 6956, 115.93
2018, 531, 6956, 115.93
2018, 531, 6956, 115.93
2018, 531, 6956, 115.93
2018, 531, 6956, 115.93
2018, 531, 6956, 115.93
2018, 531, 6956, 115.93
2018, 531, 6956, 115.93
2018, 531, 6956, 115.93
2018, 532, 6969, 116.15
2018, 532, 6969, 116.15
2018, 532, 6969, 116.15
2018, 532, 6969, 116.15
2018, 532, 6969, 116.15
2018, 532, 6969, 116.15
2018, 532, 6969, 116.15
2018, 532, 6969, 116.15
2018, 533, 6982, 116.37
2018, 533, 6982, 116.37
2018, 533, 6982, 116.37
2018, 533, 6982, 116.37
2018, 534, 6995, 116.58
2018, 534, 6995, 116.58
2018, 534, 6995, 116.58
2018, 535, 7008, 116.80
2018, 535, 7008, 116.80
2018, 535, 7008, 116.80
2018, 535, 7008, 116.80
2018, 535, 7008, 116.80
2018, 535, 7008, 116.80
2018, 536, 7021, 117.02
2018, 536, 7021, 117.02
2018, 536, 7021, 117.02
2018, 536, 7021, 117.02
2018, 537, 7034, 117.23
2018, 537, 7034, 117.23
2018, 537, 7034, 117.23
2018, 537, 7034, 117.23
2018, 537, 7034, 117.23
2018, 537, 7034, 117.23
2018, 537, 7034, 117.23
2018, 537, 7034, 117.23
2018, 538, 7047, 117.45
2018, 538, 7047, 117.45
2018, 538, 7047, 117.45
2018, 538, 7047, 117.45
2018, 538, 7047, 117.45
2018, 538, 7047, 117.45
2018, 538, 7047, 117.45
2018, 538, 7047, 117.45
2018, 538, 7047, 117.45
2018, 538, 7047, 117.45
2018, 538, 7047, 117.45
2018, 538, 7047, 117.45
2018, 539, 7060, 117.67
2018, 539, 7060, 117.67
2018, 539, 7060, 117.67
2018, 540, 7074, 117.90
2018, 540, 7074, 117.90
2018, 540, 7074, 117.90
2018, 540, 7074, 117.90
2018, 540, 7074, 117.90
2018, 541, 7087, 118.12
2018, 541, 7087, 118.12
2018, 541, 7087, 118.12
2018, 541, 7087, 118.12
2018, 541, 7087, 118.12
2018, 541, 7087, 118.12
2018, 541, 7087, 118.12
2018, 542, 7100, 118.33
2018, 542, 7100, 118.33
2018, 542, 7100, 118.33
2018, 542, 7100, 118.33
2018, 542, 7100, 118.33
2018, 542, 7100, 118.33
2018, 542, 7100, 118.33
2018, 542, 7100, 118.33
2018, 543, 7113, 118.55
2018, 543, 7113, 118.55
2018, 543, 7113, 118.55
2018, 543, 7113, 118.55
2018, 543, 7113, 118.55
2018, 543, 7113, 118.55
2018, 543, 7113, 118.55
2018, 543, 7113, 118.55
2018, 543, 7113, 118.55
2018, 545, 7139, 118.98
2018, 545, 7139, 118.98
2018, 545, 7139, 118.98
2018, 545, 7139, 118.98
2018, 545, 7139, 118.98
2018, 545, 7139, 118.98
2018, 545, 7139, 118.98
2018, 546, 7152, 119.20
2018, 546, 7152, 119.20
2018, 546, 7152, 119.20
2018, 546, 7152, 119.20
2018, 546, 7152, 119.20
2018, 546, 7152, 119.20
2018, 547, 7165, 119.42
2018, 547, 7165, 119.42
2018, 547, 7165, 119.42
2018, 547, 7165, 119.42
2018, 547, 7165, 119.42
2018, 547, 7165, 119.42
2018, 547, 7165, 119.42
2018, 547, 7165, 119.42
2018, 547, 7165, 119.42
2018, 547, 7165, 119.42
2018, 548, 7178, 119.63
2018, 548, 7178, 119.63
2018, 548, 7178, 119.63
2018, 548, 7178, 119.63
2018, 548, 7178, 119.63
2018, 548, 7178, 119.63
2018, 548, 7178, 119.63
2018, 548, 7178, 119.63
2018, 549, 7191, 119.85
2018, 549, 7191, 119.85
2018, 549, 7191, 119.85
2018, 549, 7191, 119.85
2018, 549, 7191, 119.85
2018, 549, 7191, 119.85
2018, 549, 7191, 119.85
2018, 550, 7205, 120.08
2018, 550, 7205, 120.08
2018, 550, 7205, 120.08
2018, 550, 7205, 120.08
2018, 550, 7205, 120.08
2018, 550, 7205, 120.08
2018, 551, 7218, 120.30
2018, 551, 7218, 120.30
2018, 551, 7218, 120.30
2018, 551, 7218, 120.30
2018, 551, 7218, 120.30
2018, 551, 7218, 120.30
2018, 551, 7218, 120.30
2018, 551, 7218, 120.30
2018, 551, 7218, 120.30
2018, 551, 7218, 120.30
2018, 551, 7218, 120.30
2018, 551, 7218, 120.30
2018, 552, 7231, 120.52
2018, 552, 7231, 120.52
2018, 552, 7231, 120.52
2018, 552, 7231, 120.52
2018, 552, 7231, 120.52
2018, 552, 7231, 120.52
2018, 553, 7244, 120.73
2018, 553, 7244, 120.73
2018, 554, 7257, 120.95
2018, 554, 7257, 120.95
2018, 554, 7257, 120.95
2018, 555, 7270, 121.17
2018, 555, 7270, 121.17
2018, 555, 7270, 121.17
2018, 555, 7270, 121.17
2018, 555, 7270, 121.17
2018, 555, 7270, 121.17
2018, 555, 7270, 121.17
2018, 555, 7270, 121.17
2018, 556, 7283, 121.38
2018, 556, 7283, 121.38
2018, 556, 7283, 121.38
2018, 556, 7283, 121.38
2018, 556, 7283, 121.38
2018, 556, 7283, 121.38
2018, 556, 7283, 121.38
2018, 556, 7283, 121.38
2018, 556, 7283, 121.38
2018, 556, 7283, 121.38
2018, 556, 7283, 121.38
2018, 557, 7296, 121.60
2018, 557, 7296, 121.60
2018, 557, 7296, 121.60
2018, 557, 7296, 121.60
2018, 558, 7309, 121.82
2018, 558, 7309, 121.82
2018, 558, 7309, 121.82
2018, 558, 7309, 121.82
2018, 559, 7322, 122.03
2018, 559, 7322, 122.03
2018, 559, 7322, 122.03
2018, 559, 7322, 122.03
2018, 559, 7322, 122.03
2018, 559, 7322, 122.03
2018, 559, 7322, 122.03
2018, 560, 7336, 122.27
2018, 560, 7336, 122.27
2018, 560, 7336, 122.27
2018, 560, 7336, 122.27
2018, 560, 7336, 122.27
2018, 560, 7336, 122.27
2018, 560, 7336, 122.27
2018, 561, 7349, 122.48
2018, 561, 7349, 122.48
2018, 561, 7349, 122.48
2018, 561, 7349, 122.48
2018, 561, 7349, 122.48
2018, 561, 7349, 122.48
2018, 561, 7349, 122.48
2018, 562, 7362, 122.70
2018, 562, 7362, 122.70
2018, 562, 7362, 122.70
2018, 562, 7362, 122.70
2018, 562, 7362, 122.70
2018, 562, 7362, 122.70
2018, 563, 7375, 122.92
2018, 563, 7375, 122.92
2018, 563, 7375, 122.92
2018, 563, 7375, 122.92
2018, 563, 7375, 122.92
2018, 564, 7388, 123.13
2018, 564, 7388, 123.13
2018, 564, 7388, 123.13
2018, 564, 7388, 123.13
2018, 564, 7388, 123.13
2018, 564, 7388, 123.13
2018, 565, 7401, 123.35
2018, 565, 7401, 123.35
2018, 565, 7401, 123.35
2018, 566, 7414, 123.57
2018, 566, 7414, 123.57
2018, 566, 7414, 123.57
2018, 566, 7414, 123.57
2018, 566, 7414, 123.57
2018, 566, 7414, 123.57
2018, 566, 7414, 123.57
2018, 566, 7414, 123.57
2018, 567, 7427, 123.78
2018, 567, 7427, 123.78
2018, 567, 7427, 123.78
2018, 567, 7427, 123.78
2018, 567, 7427, 123.78
2018, 567, 7427, 123.78
2018, 567, 7427, 123.78
2018, 567, 7427, 123.78
2018, 568, 7440, 124.00
2018, 568, 7440, 124.00
2018, 568, 7440, 124.00
2018, 568, 7440, 124.00
2018, 569, 7453, 124.22
2018, 569, 7453, 124.22
2018, 569, 7453, 124.22
2018, 569, 7453, 124.22
2018, 569, 7453, 124.22
2018, 570, 7467, 124.45
2018, 570, 7467, 124.45
2018, 570, 7467, 124.45
2018, 570, 7467, 124.45
2018, 570, 7467, 124.45
2018, 570, 7467, 124.45
2018, 571, 7480, 124.67
2018, 571, 7480, 124.67
2018, 571, 7480, 124.67
2018, 571, 7480, 124.67
2018, 571, 7480, 124.67
2018, 571, 7480, 124.67
2018, 571, 7480, 124.67
2018, 572, 7493, 124.88
2018, 572, 7493, 124.88
2018, 572, 7493, 124.88
2018, 573, 7506, 125.10
2018, 573, 7506, 125.10
2018, 573, 7506, 125.10
2018, 573, 7506, 125.10
2018, 573, 7506, 125.10
2018, 573, 7506, 125.10
2018, 573, 7506, 125.10
2018, 573, 7506, 125.10
2018, 574, 7519, 125.32
2018, 574, 7519, 125.32
2018, 574, 7519, 125.32
2018, 574, 7519, 125.32
2018, 574, 7519, 125.32
2018, 574, 7519, 125.32
2018, 575, 7532, 125.53
2018, 575, 7532, 125.53
2018, 575, 7532, 125.53
2018, 575, 7532, 125.53
2018, 575, 7532, 125.53
2018, 575, 7532, 125.53
2018, 575, 7532, 125.53
2018, 576, 7545, 125.75
2018, 576, 7545, 125.75
2018, 576, 7545, 125.75
